freebase_id,type,name
/m/0k2yr,nomination,Academy Award for Best Story
/m/0kqgx,nomination,Academy Award for Best Story
/m/03gssnb,award,Primetime Emmy Award for Outstanding Animated Program
/m/0b60sq,award,Nebula Award for Best Script
/m/04nm054,award,National Film Award for Best Feature Film
/m/02c638,award,Academy Award for Best Actor
/m/02c638,award,Academy Award for Best Supporting Actor
/m/02c638,award,National Board of Review Award for Best Film
/m/02c638,award,National Board of Review: Top Ten Films
/m/027mgrx,award,German Film Award for Best Feature Film
/m/016ky6,award,National Board of Review: Top Ten Films
/m/071nnp,award,National Board of Review: Top Ten Films
/m/02c638,award,César Award for Best Foreign Film
/m/06hcyc,award,Golden Raspberry Award for Worst Supporting Actress
/m/02qh60d,award,AACTA Award for Best Production Design
/m/07gxzx,award,Golden Screen Award
/m/07gxzx,award,Academy of Canadian Cinema and Television Award for Best Motion Picture
/m/07gxzx,award,Genie Award for Best Achievement in Costume Design
/m/07gxzx,award,Canadian Screen Award for Best Screenplay
/m/07gxzx,award,Toronto International Film Festival Award for Best Canadian Film
/m/07gxzx,award,Genie Award for Best Actress in a Supporting Role
/m/0282gtd,award,"Academy Award for Best Costume Design, Color"
/m/016ns0,nomination,European Film Award for Best Cinematographer
/m/016ns0,nomination,European Film Award for Best Director
/m/0339_4,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/0dc44g,nomination,César Award for Best Actress
/m/0b33f1,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/0cq806,nomination,Academy Award for Best Director
/m/0b73_1d,nomination,Academy Award for Best Director
/m/0cq806,nomination,Academy Award for Best Actor
/m/0b73_1d,nomination,Academy Award for Best Actor
/m/0cq806,nomination,Academy Award for Best Supporting Actor
/m/0cq806,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0b73_1d,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0cq806,nomination,Academy Award for Best Supporting Actress
/m/0b73_1d,nomination,Academy Award for Best Supporting Actress
/m/0gg4xs,nomination,Academy Award for Best Documentary Feature Film
/m/04yb7dp,nomination,Academy Award for Best Documentary Feature Film
/m/0cq806,nomination,Academy Award for Best Picture
/m/0b73_1d,nomination,Academy Award for Best Picture
/m/0b73_1d,nomination,Academy Award for Best Costume Design
/m/0b73_1d,nomination,Academy Award for Best Production Design
/m/0b73_1d,nomination,Academy Award for Best Cinematography
/m/05243z1,nomination,"Academy Award for Best Art Direction, Color"
/m/0b73_1d,nomination,Academy Award for Best Sound Editing
/m/0b73_1d,nomination,Academy Award for Best Sound
/m/0cq806,nomination,"Academy Award for Best Cinematography, Color"
/m/0cq806,nomination,"Academy Award for Best Costume Design, Color"
/m/04m1fs0,nomination,David di Donatello for Best Director
/m/02pwxy2,nomination,BAFTA Award for Best Film Not in the English Language
/m/0b__g0s,nomination,AACTA Award for Best Production Design
/m/05243z1,nomination,"Academy Award for Best Cinematography, Color"
/m/0kvdh3,nomination,Japan Academy Prize for Screenplay of the Year
/m/07k8ls7,nomination,Academy Award for Best Animated Short Film
/m/05h5ym,award,National Board of Review: Top Ten Films
/m/05h5ym,award,Academy of Canadian Cinema and Television Award for Best Motion Picture
/m/0fc1zx,award,Wolfgang Staudte Award
/m/03zjk6,award,Jussi Award for Best Film
/m/01848d,award,Academy Award for Best Actress
/m/0k4hr,award,Academy Award for Best Cinematography
/m/015gsf,award,Academy Award for Best Supporting Actor
/m/0c95r2,award,Palme d'Or
/m/054zpc,award,Golden Raspberry Award for Worst Actor
/m/013895,award,Academy Award for Best Story
/m/07wjh8,award,Academy Award for Best Special Effects
/m/0k4hr,award,National Board of Review: Top Ten Films
/m/013895,award,National Board of Review: Top Ten Films
/m/02731y0,award,National Board of Review: Top Ten Films
/m/05fbk3l,award,Greta
/m/0dgrwqr,award,Sitges Film Festival Best Feature-Length Film award
/m/07f9c2,award,Academy of Canadian Cinema and Television Award for Best Motion Picture
/m/054zpc,award,Golden Raspberry Award for Worst Director
/m/0cmdwwg,award,National Board of Review Award for Best Original Screenplay
/m/0cmdwwg,award,Independent Spirit Award for Best First Screenplay
/m/0270t0,award,Academy Award for Best Animated Short Film
/m/0fjtmz,award,Filmfare Award for Best Film
/m/054zpc,award,Golden Raspberry Award for Worst Screenplay
/m/054zpc,award,Golden Raspberry Award for Worst Picture
/m/0464f5c,award,Golden Leopard
/m/0sxjs,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/0sxjs,nomination,Academy Award for Best Picture
/m/0sxjs,nomination,Academy Award for Best Director
/m/0sxjs,nomination,Academy Award for Best Supporting Actor
/m/04zx9hb,nomination,Academy Award for Best Documentary (Short Subject)
/m/05b1gkr,nomination,AACTA Award for Best Actor in a Supporting Role
/m/0sxjs,nomination,Academy Award for Best Actress
/m/0sxjs,nomination,Academy Award for Best Supporting Actress
/m/0sxjs,nomination,Academy Award for Best Costume Design
/m/0ds3t5x,nomination,Academy Award for Best Actress
/m/04x4gw,nomination,Academy Award for Best Supporting Actor
/m/0b44shh,nomination,Academy Award for Best Supporting Actor
/m/0k4s3,nomination,Academy Award for Best Supporting Actor
/m/0ds3t5x,nomination,Academy Award for Best Picture
/m/011x_4,nomination,BAFTA Award for Best Original Screenplay
/m/0k4s3,nomination,Academy Award for Best Picture
/m/0ds3t5x,nomination,Academy Award for Best Supporting Actress
/m/01kqq7,nomination,Academy Award for Best Supporting Actress
/m/04x4gw,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0k4s3,nomination,Academy Award for Best Actor
/m/02x6dqb,nomination,Academy Award for Best Production Design
/m/0gxv2w,nomination,Academy Award for Best Documentary Feature Film
/m/02x6dqb,nomination,Golden Raspberry Award for Worst New Star
/m/04x4gw,nomination,Academy Award for Best Makeup and Hairstyling
/m/011x_4,nomination,MTV Movie Award for Best Comedic Performance
/m/011x_4,nomination,Saturn Award for Best Costume
/m/0jsbs,nomination,Academy Award for Best Animated Short Film
/m/06zn1c,nomination,Golden Raspberry Award for Worst Supporting Actor
/m/06fl3p,nomination,Zee Cine Award for Best Actor – Male
/m/0k4s3,nomination,Academy Award for Best Sound
/m/02x6dqb,nomination,Golden Raspberry Award for Worst Supporting Actress
/m/02x6dqb,nomination,Golden Raspberry Award for Worst Director
/m/06zn1c,nomination,Golden Raspberry Award for Worst Director
/m/06fl3p,nomination,Zee Cine Award for Best Background Music
/m/06fl3p,nomination,Filmfare Award for Best Director
/m/06fl3p,nomination,Filmfare Award for Best Actress
/m/06fl3p,nomination,Filmfare Award for Best Film
/m/01ylt7,nomination,European Film Award for Best Non-European Film
/m/06zn1c,nomination,Golden Raspberry Award for Worst Actor
/m/06zn1c,nomination,Golden Raspberry Award for Worst Actress
/m/06fl3p,nomination,IIFA Award for Best Movie
/m/06fl3p,nomination,IIFA Award for Best Music Director
/m/06fl3p,nomination,Filmfare Award for Best Music Director
/m/011x_4,nomination,Hugo Award for Best Dramatic Presentation
/m/06zn1c,nomination,AACTA Award for Best Actor in a Supporting Role
/m/06zn1c,nomination,AACTA Award for Best Costume Design
/m/09qh12,nomination,AACTA Award for Best Actor in a Supporting Role
/m/09qh12,nomination,AACTA Award for Best Adapted Screenplay
/m/09qh12,nomination,AACTA Award for Best Actress in a Supporting Role
/m/09qh12,nomination,AACTA Award for Best Actor in a Leading Role
/m/09qh12,nomination,AACTA Award for Best Cinematography
/m/02x6dqb,nomination,Golden Raspberry Award for Worst Screenplay
/m/06zn1c,nomination,Golden Raspberry Award for Worst Original Song
/m/06zn1c,nomination,Golden Raspberry Award for Worst Screenplay
/m/06zn1c,nomination,Golden Raspberry Award for Worst Musical Score
/m/06fl3p,nomination,Filmfare Award for Best Actor
/m/02q4js5,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/02q4js5,nomination,"Academy Award for Best Art Direction, Black and White"
/m/02x6dqb,nomination,Academy Award for Best Original Song Score
/m/06fl3p,nomination,Apsara Award for Best Actress in a Leading Role
/m/06fl3p,nomination,Apsara Award for Best Music Director
/m/01_4h2,nomination,Academy Award for Best Original Song Score
/m/02x6dqb,nomination,Golden Raspberry Award for Worst Picture
/m/06zn1c,nomination,Golden Raspberry Award for Worst Picture
/m/06fl3p,nomination,IIFA Award for Best Director
/m/06fl3p,nomination,IIFA Award for Best Actor
/m/06fl3p,nomination,Zee Cine Award for Best Female Debut
/m/06fl3p,nomination,Zee Cine Award for Best Music Director
/m/04z_vs1,nomination,Academy Award for Best Documentary (Short Subject)
/m/0c8r6s,nomination,Filmfare Award for Best Background Score
/m/05p1s2m,nomination,AACTA Award for Best Original Music Score
/m/05p1s2m,nomination,AACTA Award for Best Production Design
/m/095zlp,nomination,Academy Award for Best Director
/m/095zlp,nomination,Academy Award for Best Picture
/m/02rn00y,nomination,Academy Award for Best Picture
/m/0kb07,nomination,Academy Award for Best Picture
/m/095zlp,nomination,Academy Award for Best Actress
/m/05vxdh,nomination,Academy Award for Best Actress
/m/0kb07,nomination,Academy Award for Best Actress
/m/095zlp,nomination,Academy Award for Best Supporting Actor
/m/06w1x9,nomination,Academy Award for Best International Feature Film
/m/049n9k,nomination,Academy Award for Best Supporting Actor
/m/095zlp,nomination,Academy Award for Best Supporting Actress
/m/02rn00y,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/06w1x9,nomination,César Award for Best Actress
/m/095zlp,nomination,Academy Award for Best Costume Design
/m/095zlp,nomination,Academy Award for Best Film Editing
/m/049n9k,nomination,Academy Award for Best Film Editing
/m/095zlp,nomination,Academy Award for Best Original Score
/m/02rn00y,nomination,Academy Award for Best Original Score
/m/02rn00y,nomination,Academy Award for Best Sound Editing
/m/095zlp,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/02rn00y,nomination,Academy Award for Best Animated Feature
/m/0kb07,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/01v2vy,nomination,Golden Raspberry Award for Worst Actor
/m/01v2vy,nomination,Golden Raspberry Award for Worst Actress
/m/05vxdh,nomination,European Film Award for Best Film
/m/0bj4ft3,nomination,Academy Award for Best Sound
/m/0kb07,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/0kb07,nomination,Academy Award for Best Original Dramatic Score
/m/0kb07,nomination,"Academy Award for Best Art Direction, Black and White"
/m/066d7k,nomination,"Academy Award for Best Score, Adaptation or Treatment"
/m/05vxdh,nomination,Jameson People's Choice Award for Best Actor
/m/04w4_f,nomination,AACTA Award for Best Adapted Screenplay
/m/04w4_f,nomination,AACTA Award for Best Editing
/m/04w4_f,nomination,AACTA Award for Best Sound
/m/06zt03h,nomination,AACTA Award for Best Adapted Screenplay
/m/06zt03h,nomination,AACTA Award for Best Actress in a Supporting Role
/m/06zt03h,nomination,AACTA Award for Best Editing
/m/06zt03h,nomination,AACTA Award for Best Sound
/m/04gpllv,nomination,Academy Award for Best Original Musical Score
/m/05vxdh,nomination,European Film Award - People's Choice Award for Best Director
/m/01v2vy,nomination,Golden Raspberry Award for Worst Original Song
/m/01v2vy,nomination,Golden Raspberry Award for Worst Screenplay
/m/01v2vy,nomination,Golden Raspberry Award for Worst Picture
/m/04w4_f,nomination,AACTA Award for Best Actor in a Supporting Role
/m/06zt03h,nomination,AACTA Award for Best Film
/m/06zt03h,nomination,AACTA Award for Best Actor in a Supporting Role
/m/01v2vy,nomination,Golden Raspberry Award for Worst Director
/m/0hz80n1,nomination,Academy Award for Best Animated Short Film
/m/0crcyg8,award,Hot Docs - Canadian International Documentary Festival
/m/0czmx7,award,Filmfare Award for Best Film
/m/0c1kspf,award,David di Donatello for Best Film
/m/0crcyg8,award,Toronto International Film Festival
/m/047szp1,award,Hōchi Film Award for Best Picture
/m/0fbfhr,award,César Award for Best Editing
/m/08j7lh,award,Hong Kong Film Award for Best Film
/m/08j7lh,award,Hong Kong Film Critics Society Awards for Best Film
/m/08j7lh,award,Golden Bauhinia Award for Best Film
/m/08j7lh,award,Chinese Film Media Awards for Best Film
/m/011ywj,award,"Academy Award for Best Writing, Original Screenplay"
/m/0fbfhr,award,César Award for Best Production Design
/m/0kv31b,award,César Award for Best Writing
/m/05zy2cy,nomination,Academy Award for Best Sound Editing
/m/04lq7sj,nomination,European Film Award for Best Documentary
/m/02q_6yr,nomination,Academy Award for Best Original Musical Score
/m/011ywj,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/0fbfhr,nomination,César Award for Best Director
/m/011ywj,nomination,Academy Award for Best Picture
/m/011ywj,nomination,Academy Award for Best Director
/m/03d1zl9,nomination,Academy Award for Best International Feature Film
/m/011ywj,nomination,Academy Award for Best Supporting Actress
/m/03nmqp,nomination,Academy Award for Best Supporting Actress
/m/01633c,nomination,Academy Award for Best Supporting Actress
/m/04zxwtq,nomination,Academy Award for Best Documentary Feature Film
/m/011ywj,nomination,Academy Award for Best Production Design
/m/047szp1,nomination,Japan Academy Prize for Picture of the Year
/m/04zw5dg,nomination,Academy Award for Best Production Design
/m/011ywj,nomination,Academy Award for Best Costume Design
/m/0fbfhr,nomination,César Award for Best Film
/m/0fbfhr,nomination,BAFTA Award for Best Sound
/m/0fbfhr,nomination,César Award for Best Production Design
/m/04mmzxz,nomination,European Film Award – People's Choice Award for Best European Film
/m/047szp1,nomination,Japan Academy Prize for Director of the Year
/m/047szp1,nomination,Japan Academy Prize for Outstanding Performance by an Actor in a Leading Role
/m/047szp1,nomination,Japan Academy Prize for Screenplay of the Year
/m/0fbfhr,nomination,César Award for Best Editing
/m/04mmzxz,nomination,European Film Award for Best Screenwriter
/m/011ywj,nomination,Jameson People's Choice Award for Best Actress
/m/047szp1,nomination,Asian Film Award for Best Actor
/m/047szp1,nomination,Asian Film Award for Best Director
/m/047szp1,nomination,Asian Film Award for Best Film
/m/04zw5dg,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/04zw5dg,nomination,"Academy Award for Best Score, Adaptation or Treatment"
/m/0464tgf,award,Academy Award for Best Live Action Short Film
/m/0261rxn,award,Zee Cine Award for Best Male Debut
/m/0261rxn,award,Bollywood Movie Award – Best Male Debut
